#F EADL97_LShellNonradiativeRates.dat
#U00 This file is a conversion to specfile format of 
#U01 directly extracted EADL97 nonradiative transition probabilities.
#U02 EADL itself can be found at:
#U03           http://www-nds.iaea.org/epdl97/libsall.htm
#U04 The code used to generate this file has been:
#U05 GenerateEADLShellNonradiativeRates.py
#U06

#S 1 L1-Shell nonradiative rates
#N 51
#L Z  TOTAL  L1-L2L2  L1-L2L3  L1-L2M1  L1-L2M2  L1-L2M3  L1-L2M4  L1-L2M5  L1-L3L2  L1-L3L3  L1-L3M1  L1-L3M2  L1-L3M3  L1-L3M4  L1-L3M5  L1-M1L2  L1-M1L3  L1-M1M1  L1-M1M2  L1-M1M3  L1-M1M4  L1-M1M5  L1-M2L2  L1-M2L3  L1-M2M1  L1-M2M2  L1-M2M3  L1-M2M4  L1-M2M5  L1-M3L2  L1-M3L3  L1-M3M1  L1-M3M2  L1-M3M3  L1-M3M4  L1-M3M5  L1-M4L2  L1-M4L3  L1-M4M1  L1-M4M2  L1-M4M3  L1-M4M4  L1-M4M5  L1-M5L2  L1-M5L3  L1-M5M1  L1-M5M2  L1-M5M3  L1-M5M4  L1-M5M5
54  9.0787449E-01  1.3845900E-03  9.6406000E-04  2.9621400E-02  2.8901800E-03  3.2730900E-03  0.0000000E+00  3.1614500E-04  4.9192000E-02  3.1624600E-03  2.8455800E-02  0.0000000E+00  0.0000000E+00  6.8983000E-02  6.9144100E-02  1.0365100E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.8960200E-03  1.9031700E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.2899000E-01
55  9.0188669E-01  1.3548200E-03  9.3613400E-04  2.9128200E-02  2.8497700E-03  3.2492900E-03  0.0000000E+00  3.0298200E-04  4.8442200E-02  3.0983100E-03  2.7882500E-02  0.0000000E+00  0.0000000E+00  6.7737500E-02  6.8152500E-02  1.0195700E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.7567900E-03  1.8731600E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.2692400E-01
56  8.9563983E-01  1.3247600E-03  9.0782900E-04  2.8637500E-02  2.8158700E-03  3.2347400E-03  0.0000000E+00  2.8965100E-04  4.7662700E-02  3.0316000E-03  2.7262500E-02  0.0000000E+00  0.0000000E+00  6.6465200E-02  6.7097300E-02  1.0016600E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.6293400E-03  1.8467400E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.2508100E-01
57  8.8911926E-01  1.2952100E-03  8.8005500E-04  2.8168400E-02  2.7848500E-03  3.2243900E-03  0.0000000E+00  2.7707100E-04  4.6913300E-02  2.9652600E-03  2.6647600E-02  0.0000000E+00  0.0000000E+00  6.5244100E-02  6.6062400E-02  9.8385800E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.5010400E-03  1.8203700E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.2323300E-01
58  8.8233021E-01  1.2737700E-03  8.5838100E-04  2.7937400E-02  2.7828400E-03  3.2586800E-03  0.0000000E+00  2.6537900E-04  4.6547600E-02  2.9292600E-03  2.6263400E-02  0.0000000E+00  0.0000000E+00  6.4545600E-02  6.5541500E-02  9.7419400E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.4718700E-03  1.8120900E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.2264800E-01
59  8.7526092E-01  1.2543200E-03  8.3798900E-04  2.7649300E-02  2.7640200E-03  3.2675300E-03  0.0000000E+00  2.5531600E-04  4.6134200E-02  2.8823300E-03  2.5845600E-02  0.0000000E+00  0.0000000E+00  6.3768400E-02  6.4955400E-02  9.6314600E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.3816500E-03  1.7917200E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.2122400E-01
60  8.6791896E-01  1.2332000E-03  8.1605800E-04  2.7359200E-02  2.7518800E-03  3.2833400E-03  0.0000000E+00  2.4403100E-04  4.5659700E-02  2.8315100E-03  2.5373500E-02  0.0000000E+00  0.0000000E+00  6.2930600E-02  6.4263500E-02  9.5048400E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.2991300E-03  1.7746700E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.1997600E-01
61  8.6029020E-01  1.2136700E-03  7.9589600E-04  2.7097500E-02  2.7364200E-03  3.3006800E-03  0.0000000E+00  2.3329600E-04  4.5276400E-02  2.7835700E-03  2.4947900E-02  0.0000000E+00  0.0000000E+00  6.2200500E-02  6.3679400E-02  9.3919900E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.2045800E-03  1.7535800E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.1851700E-01
62  8.5237584E-01  1.1929600E-03  7.7400600E-04  2.6821700E-02  2.7270300E-03  3.3247700E-03  0.0000000E+00  2.2219200E-04  4.4830700E-02  2.7319700E-03  2.4466300E-02  0.0000000E+00  0.0000000E+00  6.1394400E-02  6.3007000E-02  9.2658000E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.1148200E-03  1.7353200E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.1720600E-01
63  8.4419899E-01  1.1720600E-03  7.5296200E-04  2.6549100E-02  2.7179600E-03  3.3527600E-03  0.0000000E+00  2.1159200E-04  4.4399200E-02  2.6788500E-03  2.3978900E-02  0.0000000E+00  0.0000000E+00  6.0593200E-02  6.2324400E-02  9.1367300E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.0238900E-03  1.7166300E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.1586800E-01
64  8.3572878E-01  1.1499700E-03  7.3095900E-04  2.6242800E-02  2.7004100E-03  3.3747800E-03  0.0000000E+00  2.0097800E-04  4.3922300E-02  2.6219800E-03  2.3468700E-02  0.0000000E+00  0.0000000E+00  5.9740800E-02  6.1554700E-02  8.9957000E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.8931700E-03  1.6893100E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.1396800E-01
65  8.2698776E-01  1.1321100E-03  7.1154300E-04  2.6045400E-02  2.7006800E-03  3.4189000E-03  0.0000000E+00  1.9020200E-04  4.3607900E-02  2.5764600E-03  2.3036900E-02  0.0000000E+00  0.0000000E+00  5.9098500E-02  6.1022300E-02  8.8878400E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.8202700E-03  1.6743300E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.1286600E-01
66  8.1797793E-01  1.1127800E-03  6.9111500E-04  2.5812400E-02  2.6921600E-03  3.4563200E-03  0.0000000E+00  1.8016200E-04  4.3243500E-02  2.5260500E-03  2.2579300E-02  0.0000000E+00  0.0000000E+00  5.8399500E-02  6.0393500E-02  8.7671300E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.7082100E-03  1.6506500E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.1121200E-01
67  8.0870702E-01  1.0913400E-03  6.7046100E-04  2.5548400E-02  2.6875700E-03  3.5004900E-03  0.0000000E+00  1.6977300E-04  4.2813000E-02  2.4711400E-03  2.2068800E-02  0.0000000E+00  0.0000000E+00  5.7600700E-02  5.9673300E-02  8.6308000E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.6025600E-03  1.6295400E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0970100E-01
68  7.9918129E-01  1.0665500E-03  6.4678100E-04  2.5277900E-02  2.6888100E-03  3.5639100E-03  0.0000000E+00  1.5837700E-04  4.2353100E-02  2.4197700E-03  2.1539300E-02  0.0000000E+00  0.0000000E+00  5.6768400E-02  5.8871900E-02  8.4847000E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.5002100E-03  1.6088800E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0826100E-01
69  7.8941421E-01  1.0459800E-03  6.2677300E-04  2.5037100E-02  2.6833900E-03  3.6124300E-03  0.0000000E+00  1.4815900E-04  4.1982900E-02  2.3677800E-03  2.1067800E-02  0.0000000E+00  0.0000000E+00  5.6044700E-02  5.8208100E-02  8.3572000E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.3782700E-03  1.5835200E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0649000E-01
70  7.7940031E-01  1.0236800E-03  6.0593700E-04  2.4773300E-02  2.6817700E-03  3.6675800E-03  0.0000000E+00  1.3834400E-04  4.1531600E-02  2.3125600E-03  2.0544000E-02  0.0000000E+00  0.0000000E+00  5.5235500E-02  5.7430500E-02  8.2113900E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.2612200E-03  1.5609200E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0488300E-01
71  7.6917825E-01  1.0006000E-03  5.8468500E-04  2.4485500E-02  2.6731900E-03  3.7178500E-03  0.0000000E+00  1.2807100E-04  4.1078500E-02  2.2567100E-03  2.0023800E-02  0.0000000E+00  0.0000000E+00  5.4404800E-02  5.6624900E-02  8.0636900E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.1166100E-03  1.5314900E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0283000E-01
72  7.5875468E-01  9.7541700E-04  5.6250500E-04  2.4161900E-02  2.6672300E-03  3.7721900E-03  0.0000000E+00  1.1815500E-04  4.0535200E-02  2.1965300E-03  1.9446900E-02  0.0000000E+00  0.0000000E+00  5.3462600E-02  5.5701500E-02  7.8976900E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.9729300E-03  1.5038300E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0090000E-01
73  7.4813032E-01  9.5042900E-04  5.4146600E-04  2.3855800E-02  2.6590300E-03  3.8274700E-03  0.0000000E+00  1.0805000E-04  4.0039000E-02  2.1389300E-03  1.8903900E-02  0.0000000E+00  0.0000000E+00  5.2582000E-02  5.4833700E-02  7.7411600E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.8161600E-03  1.4723800E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.8715300E-02
74  7.3734885E-01  9.2374500E-04  5.1907400E-04  2.3518400E-02  2.6540500E-03  3.8877300E-03  0.0000000E+00  9.8361300E-05  3.9466900E-02  2.0780000E-03  1.8317100E-02  0.0000000E+00  0.0000000E+00  5.1604200E-02  5.3864700E-02  7.5687300E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.6639800E-03  1.4433100E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.6678800E-02
75  7.2642156E-01  8.9822400E-04  4.9797200E-04  2.3199600E-02  2.6469700E-03  3.9488600E-03  0.0000000E+00  8.9706100E-05  3.8954000E-02  2.0213300E-03  1.7772600E-02  0.0000000E+00  0.0000000E+00  5.0700700E-02  5.2955100E-02  7.4063800E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.5011800E-03  1.4108400E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.4437800E-02
76  7.1535789E-01  8.7039600E-04  4.7618500E-04  2.2850300E-02  2.6429800E-03  4.0140700E-03  0.0000000E+00  8.0290700E-05  3.8354000E-02  1.9615400E-03  1.7182700E-02  0.0000000E+00  0.0000000E+00  4.9702300E-02  5.1947000E-02  7.2293400E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.3415900E-03  1.3806400E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.2330200E-02
77  7.0419785E-01  8.4310400E-04  4.5473600E-04  2.2501800E-02  2.6350400E-03  4.0766500E-03  0.0000000E+00  7.1833100E-05  3.7786100E-02  1.9044200E-03  1.6620300E-02  0.0000000E+00  0.0000000E+00  4.8731700E-02  5.0955500E-02  7.0565700E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.1669700E-03  1.3461200E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.9963700E-02
78  6.9295757E-01  8.1516300E-04  4.3348000E-04  2.2157400E-02  2.6339600E-03  4.1506100E-03  0.0000000E+00  6.3346700E-05  3.7194600E-02  1.8475600E-03  1.6048000E-02  0.0000000E+00  0.0000000E+00  4.7750400E-02  4.9953300E-02  6.8824100E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.0088700E-03  1.3160200E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.7858600E-02
79  6.8165705E-01  7.8760200E-04  4.1284500E-04  2.1825600E-02  2.6301200E-03  4.2242700E-03  0.0000000E+00  5.5280800E-05  3.6648200E-02  1.7938700E-03  1.5511800E-02  0.0000000E+00  0.0000000E+00  4.6819100E-02  4.9000700E-02  6.7166400E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.8396100E-03  1.2827600E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.5578600E-02
80  6.7033880E-01  7.5660900E-04  3.9060800E-04  2.1476300E-02  2.6369500E-03  4.3192300E-03  0.0000000E+00  4.7657400E-05  3.6039700E-02  1.7431600E-03  1.4950500E-02  0.0000000E+00  0.0000000E+00  4.5819900E-02  4.7958100E-02  6.5397100E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.6877900E-03  1.2537500E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.3578800E-02
81  6.5902478E-01  7.2913100E-04  3.7123900E-04  2.1157000E-02  2.6371100E-03  4.4014900E-03  0.0000000E+00  4.0931500E-05  3.5517800E-02  1.6938900E-03  1.4438600E-02  0.0000000E+00  0.0000000E+00  4.4923500E-02  4.7032500E-02  6.3789000E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.5224700E-03  1.2213900E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.1375000E-02
82  6.4770541E-01  7.0073800E-04  3.5175400E-04  2.0821100E-02  2.6424900E-03  4.4902400E-03  0.0000000E+00  3.4115100E-05  3.4937100E-02  1.6439800E-03  1.3907000E-02  0.0000000E+00  0.0000000E+00  4.3972400E-02  4.6042000E-02  6.2094400E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.3665200E-03  1.1921000E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.9338100E-02
83  6.3645678E-01  6.7331800E-04  3.3309200E-04  2.0513600E-02  2.6473700E-03  4.5817400E-03  0.0000000E+00  2.8130500E-05  3.4428800E-02  1.5985300E-03  1.3419600E-02  0.0000000E+00  0.0000000E+00  4.3101800E-02  4.5146400E-02  6.0542400E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.2056200E-03  1.1607000E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.7185400E-02
84  6.2529024E-01  6.4473000E-04  3.1437000E-04  2.0190000E-02  2.6571800E-03  4.6810400E-03  0.0000000E+00  2.2918900E-05  3.3873800E-02  1.5528200E-03  1.2912400E-02  0.0000000E+00  0.0000000E+00  4.2181700E-02  4.4195700E-02  5.8921100E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.0538700E-03  1.1322400E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.5217100E-02
85  6.1423066E-01  6.1730900E-04  2.9651900E-04  1.9896100E-02  2.6665400E-03  4.7828700E-03  0.0000000E+00  1.8008900E-05  3.3386500E-02  1.5118700E-03  1.2452500E-02  0.0000000E+00  0.0000000E+00  4.1341000E-02  4.3327000E-02  5.7423300E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  5.8980400E-03  1.1019700E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.3157300E-02
86  6.0330436E-01  5.8894000E-04  2.7865600E-04  1.9588500E-02  2.6807300E-03  4.8911200E-03  0.0000000E+00  1.3384700E-05  3.2856800E-02  1.4715200E-03  1.1975900E-02  0.0000000E+00  0.0000000E+00  4.0466600E-02  4.2411000E-02  5.5865200E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  5.7519600E-03  1.0747300E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.1273300E-02
87  5.9251945E-01  5.6143000E-04  2.6205600E-04  1.9311400E-02  2.6955900E-03  5.0038600E-03  0.0000000E+00  9.4296200E-06  3.2396100E-02  1.4351900E-03  1.1541400E-02  0.0000000E+00  0.0000000E+00  3.9667900E-02  4.1581800E-02  5.4438900E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  5.6021700E-03  1.0455800E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.9290300E-02
88  5.8193402E-01  5.3353200E-04  2.4546500E-04  1.9021800E-02  2.7148000E-03  5.1250300E-03  0.0000000E+00  6.4696500E-06  3.1893700E-02  1.3996400E-03  1.1096900E-02  0.0000000E+00  0.0000000E+00  3.8832500E-02  4.0705300E-02  5.2950200E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  5.4624800E-03  1.0195500E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.7490300E-02
89  5.7155918E-01  5.0621900E-04  2.2970100E-04  1.8760700E-02  2.7354000E-03  5.2495900E-03  0.0000000E+00  3.6870700E-06  3.1460100E-02  1.3686500E-03  1.0692200E-02  0.0000000E+00  0.0000000E+00  3.8069100E-02  3.9916300E-02  5.1595200E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  5.3202500E-03  9.9195000E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.5615500E-02
90  5.6141130E-01  4.7911500E-04  2.1473100E-04  1.8512300E-02  2.7582700E-03  5.3803400E-03  0.0000000E+00  1.7863500E-06  3.1042600E-02  1.3403800E-03  1.0303200E-02  0.0000000E+00  0.0000000E+00  3.7334100E-02  3.9145600E-02  5.0276800E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  5.1810400E-03  9.6512300E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.3794600E-02
91  5.5153653E-01  4.5221600E-04  1.9959000E-04  1.8263000E-02  2.7896300E-03  5.5254800E-03  0.0000000E+00  6.9308600E-07  3.0614100E-02  1.3140800E-03  9.9151700E-03  0.0000000E+00  0.0000000E+00  3.6596800E-02  3.8375600E-02  4.8952000E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  5.0563600E-03  9.4196000E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.2202900E-02
92  5.4192144E-01  4.2591700E-04  1.8590200E-04  1.8045600E-02  2.8214300E-03  5.6738600E-03  0.0000000E+00  0.0000000E+00  3.0247900E-02  1.2922000E-03  9.5639000E-03  0.0000000E+00  0.0000000E+00  3.5928400E-02  3.7676300E-02  4.7738700E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.9284300E-03  9.1713900E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.0520000E-02
93  5.3262518E-01  3.9759600E-04  1.7123800E-04  1.7812200E-02  2.8631400E-03  5.8468000E-03  0.0000000E+00  3.2617600E-07  2.9835300E-02  1.2733800E-03  9.2028300E-03  0.0000000E+00  0.0000000E+00  3.5219200E-02  3.6914100E-02  4.6449700E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.8152000E-03  8.9589100E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  5.9073300E-02
94  5.2363922E-01  3.7183800E-04  1.5899900E-04  1.7620400E-02  2.9030900E-03  6.0134000E-03  0.0000000E+00  1.2669000E-06  2.9518100E-02  1.2577300E-03  8.8877500E-03  0.0000000E+00  0.0000000E+00  3.4607000E-02  3.6283100E-02  4.5338900E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.6960900E-03  8.7298200E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  5.7521700E-02
95  5.1501052E-01  3.4607500E-04  1.4705000E-04  1.7440300E-02  2.9476400E-03  6.1897900E-03  0.0000000E+00  3.0762900E-06  2.9214300E-02  1.2446400E-03  8.5862100E-03  0.0000000E+00  0.0000000E+00  3.4012200E-02  3.5664300E-02  4.4255700E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.5809400E-03  8.5081800E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  5.6019200E-02
96  5.0672658E-01  3.2039100E-04  1.3538600E-04  1.7244900E-02  2.9976200E-03  6.3761900E-03  0.0000000E+00  5.6785200E-06  2.8872400E-02  1.2326000E-03  8.2776500E-03  0.0000000E+00  0.0000000E+00  3.3390900E-02  3.5006300E-02  4.3123700E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.4741500E-03  8.3115100E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  5.4664100E-02
97  4.9884018E-01  2.9557100E-04  1.2497400E-04  1.7093300E-02  3.0518600E-03  6.5741500E-03  0.0000000E+00  9.3004300E-06  2.8620700E-02  1.2261500E-03  8.0094200E-03  0.0000000E+00  0.0000000E+00  3.2860700E-02  3.4456000E-02  4.2138300E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.3680500E-03  8.1073600E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  5.3291900E-02
98  4.9134860E-01  2.7055800E-04  1.1507200E-04  1.6931300E-02  3.1126900E-03  6.7860300E-03  0.0000000E+00  1.3569900E-05  2.8336100E-02  1.2207900E-03  7.7381500E-03  0.0000000E+00  0.0000000E+00  3.2309100E-02  3.3874500E-02  4.1110300E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.2706200E-03  7.9288400E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  5.2067300E-02
99  4.8426536E-01  2.4629900E-04  1.0650100E-04  1.6806300E-02  3.1771200E-03  7.0069100E-03  0.0000000E+00  1.9263600E-05  2.8127200E-02  1.2207900E-03  7.5018900E-03  0.0000000E+00  0.0000000E+00  3.1828000E-02  3.3378800E-02  4.0204300E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.1724300E-03  7.7394200E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  5.0792900E-02
100  4.7762364E-01  2.2275000E-04  9.8647800E-05  1.6698900E-02  3.2477000E-03  7.2416900E-03  0.0000000E+00  2.5732100E-05  2.7944100E-02  1.2247600E-03  7.2810500E-03  0.0000000E+00  0.0000000E+00  3.1377900E-02  3.2907900E-02  3.9338900E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.0785500E-03  7.5598900E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.9578400E-02

