92	F1	6.520000e-01
92	F12	8.000000e-02
92	F13	5.700000e-01
92	FP13	9.700000e-03
92	F23	1.390000e-01
93	F12	4.600000e-02
93	F13	6.600000e-01
93	F23	1.670000e-01
94	F12	4.600000e-02
94	F13	6.560000e-01
94	F23	1.390000e-01
95	F12	4.700000e-02
95	F13	6.480000e-01
95	F23	1.350000e-01
96	F12	4.700000e-02
96	F13	6.390000e-01
96	F23	2.280000e-01
97	F13	6.310000e-01
97	F23	2.200000e-01
98	F23	2.120000e-01
